Instance_ID Group_ID
I1890 Hungary_LN_Sopot
I1891 Hungary_LN_Sopot
I1893 Hungary_LN_Sopot
I4184 Hungary_LN_Sopot
I4185 Hungary_LN_Sopot
I0449 Hungary_LN_Tisza
I2358 Hungary_LN_Tisza
I2359 Hungary_LN_Tisza
I2387 Hungary_LN_Tisza
I2746 Hungary_LN_Tisza
I0447_published Hungary_LN_Tisza
RISE349.SG Hungary_Maros_EBA.SG
RISE371.SG Hungary_Maros_EBA.SG
RISE373.SG Hungary_Maros_EBA.SG
RISE374.SG Hungary_Maros_EBA.SG
RISE247.SG Hungary_MBA_Vatya.SG
RISE254.SG Hungary_MBA_Vatya.SG
RISE479.SG Hungary_MBA_Vatya.SG
RISE480.SG Hungary_MBA_Vatya.SG
RISE483.SG Hungary_MBA_Vatya.SG
RISE484.SG Hungary_MBA_Vatya.SG
DA199.SG Hungary_Medieval.SG
I7042 Hungary_MN
I2357_all Hungary_MN
I1500 Hungary_MN
I1499 Hungary_MN
I4186 Hungary_MN
I4187 Hungary_MN
I2383 Hungary_MN
I2384_published Hungary_MN
I2743 Hungary_MN
I2744 Hungary_MN
I2745 Hungary_MN
I2380 Hungary_MN
I2382 Hungary_MN
I2375 Hungary_MN
I2377 Hungary_MN
I2378 Hungary_MN
I2379 Hungary_MN
I0176 Hungary_MN_LBK
I1496 Hungary_MN_LBK
I1882 Hungary_MN_LBK
I1883 Hungary_MN_LBK
I1904 Hungary_MN_LBK
I3536 Hungary_MN_LBK
I4196 Hungary_MN_LBK
I2739_published Hungary_MN_LBK
I1885 Hungary_MN_Vinca
I1887 Hungary_MN_Vinca
I1889 Hungary_MN_Vinca
I1894 Hungary_MN_Vinca
I1896 Hungary_MN_Vinca
I1895_published Hungary_MN_Vinca
IR1.SG Hungary_Prescythian_IA.SG
DA191.SG Hungary_Scythian.SG
DA194.SG Hungary_Scythian.SG
DA195.SG Hungary_Scythian.SG
DA197.SG Hungary_Scythian.SG
DA198.SG Hungary_Scythian.SG
I1313_d Iberia_BA
I1840 Iberia_BA
I2472 Iberia_BA
I3488 Iberia_BA
I3494 Iberia_BA
I6470 Iberia_BA
I7691 Iberia_BA
I8141 Iberia_BA
I8144 Iberia_BA
I8567 Iberia_BA
I8570 Iberia_BA
VAD004 Iberia_BA
VAD005 Iberia_BA
ATP9.SG Iberia_BA.SG
esp005.SG Iberia_BA.SG
pir001.SG Iberia_BA.SG
I3490 Iberia_BA_Cogotas
I3491 Iberia_BA_Cogotas
I3492 Iberia_BA_Cogotas
I3493 Iberia_BA_Cogotas
I2470_published Iberia_BA
I0262 Iberia_BellBeaker
I0455 Iberia_BellBeaker
I0457 Iberia_BellBeaker
I0839 Iberia_BellBeaker
I1553 Iberia_BellBeaker
I4245 Iberia_BellBeaker
I4247 Iberia_BellBeaker
I6539 Iberia_BellBeaker
I6584 Iberia_BellBeaker
I6587 Iberia_BellBeaker
I6588 Iberia_BellBeaker
I6622 Iberia_BellBeaker
I6623 Iberia_BellBeaker
I8131 Iberia_BellBeaker
I6471_published Iberia_BellBeaker
I6542_published Iberia_BellBeaker
I1272 Iberia_C
I1281 Iberia_C
I1842 Iberia_C
I2467 Iberia_C
I3271 Iberia_C
I3272 Iberia_C
I4565 Iberia_C
I6609 Iberia_C
I6612 Iberia_C
I6629 Iberia_C
I6630 Iberia_C
I7604 Iberia_C
I7605 Iberia_C
I8568 Iberia_C
atp002.SG Iberia_C.SG
atp016.SG Iberia_C.SG
atp12-1420.SG Iberia_C.SG
ATP17.SG Iberia_C.SG
ATP20.SG Iberia_C.SG
ATP3.SG Iberia_C.SG
ATP7.SG Iberia_C.SG
por002.SG Iberia_C.SG
por004.SG Iberia_C.SG
I8569 Iberia_C_BA
I2469_published Iberia_C_BA
I0581_published_d Iberia_C
I3273_published Iberia_C
I3276_published Iberia_C
I6596_published Iberia_C
I6608_published Iberia_C
I7672 Iberia_Carolingian
I7673 Iberia_Carolingian
I7674 Iberia_Carolingian
I7675 Iberia_Carolingian
I7676 Iberia_Carolingian
I3757 Iberia_Celtiberian
I3758 Iberia_Celtiberian
I3759 Iberia_Celtiberian
I12809 Iberia_EBA
I6618 Iberia_EBA
ElMiron_d Iberia_ElMiron
I0409 Iberia_EN
I0410 Iberia_EN
I0412 Iberia_EN
I0413 Iberia_EN
I1972 Iberia_EN
I2199 Iberia_EN
atp005.SG Iberia_EN.SG
CB13.SG Iberia_EN.SG
mur.SG Iberia_EN.SG
TOR.11.SG Iberia_EN.SG
TOR.6.SG Iberia_EN.SG
TOR.8.SG Iberia_EN.SG
CHA001_merged Iberia_EN_Cardial
CHA002_merged Iberia_EN_Cardial
CHA003_merged Iberia_EN_Cardial
CHA004.A0102 Iberia_EN_Cardial
FUC003_merged Iberia_EN_Epicardial
I8338 Iberia_Greek
I8339 Iberia_Greek
I10865 Iberia_Greek1
I10866 Iberia_Greek2
I8203 Iberia_Hellenistic
I8204 Iberia_Hellenistic
I8206 Iberia_Hellenistic
I8475 Iberia_Hellenistic
I8205 Iberia_Hellenistic_B
I8208 Iberia_Hellenistic_B
I3209 Iberia_HG
Canes.SG Iberia_HG.SG
Chan.SG Iberia_HG.SG
I10899_published Iberia_HG
LaBrana1_published.SG Iberia_HG.SG
I12410 Iberia_IA
I12640 Iberia_IA
I12641 Iberia_IA
I12877 Iberia_IA
I12878 Iberia_IA
I12879 Iberia_IA
I4556_published Iberia_IA_PreIberian
I3322 Iberia_Iberian
I3323 Iberia_Iberian
I3324 Iberia_Iberian
I3326 Iberia_Iberian
I3327 Iberia_Iberian
I3320_published Iberia_Iberian
I3321_published Iberia_Iberian
I12514 Iberia_Islamic
I12515 Iberia_Islamic
I12516 Iberia_Islamic
I12644 Iberia_Islamic
I12645 Iberia_Islamic
I12647 Iberia_Islamic
I12648 Iberia_Islamic
I12649 Iberia_Islamic
I7687 Iberia_LBA
I7688 Iberia_LBA
I12208 Iberia_LBA_Cogotas
I12209 Iberia_LBA_Cogotas
I5076 Iberia_LN
I5429 Iberia_LN
I7594 Iberia_LN
I7598 Iberia_LN
I7600 Iberia_LN
I7601 Iberia_LN
I7642 Iberia_LN
I7643 Iberia_LN
I7644 Iberia_LN
I7645 Iberia_LN
I7646 Iberia_LN
I7647 Iberia_LN
c40331.SG Iberia_LN.SG
san216.SG Iberia_LN.SG
I8343 Iberia_LRoman_Medieval
I8045 Iberia_MBA
MonteGato104.SG Iberia_MBA.SG
TV32032extra.SG Iberia_MBA.SG
TV3831.SG Iberia_MBA.SG
ValeOuro10207.SG Iberia_MBA.SG
I10892 Iberia_Medieval
I10895 Iberia_Medieval
I10851_published Iberia_Medieval
I10852_published Iberia_Medieval
I10853_published Iberia_Medieval
I10897_published Iberia_Medieval
ELT002_merged Iberia_MN
ELT006_merged Iberia_MN
I0405 Iberia_MN
I0406 Iberia_MN
I0408 Iberia_MN
I10277 Iberia_MN
I10278 Iberia_MN
I10280 Iberia_MN
I10283 Iberia_MN
I10285 Iberia_MN
I10286 Iberia_MN
I11305 Iberia_MN
I11306 Iberia_MN
I7547 Iberia_MN
I7549 Iberia_MN
I7550 Iberia_MN
LugarCanto41.SG Iberia_MN.SG
LugarCanto42.SG Iberia_MN.SG
LugarCanto44.SG Iberia_MN.SG
LugarCanto45.SG Iberia_MN.SG
I10287_published Iberia_MN
I11304_published Iberia_MN
I7679_published Iberia_MN
I7457 Iberia_Muslim
I7500 Iberia_Muslim
I7427_published Iberia_Muslim
I7497 Iberia_Muslim
I7498 Iberia_Muslim
I7499 Iberia_Muslim
I8145 Iberia_Muslim
I8146 Iberia_Muslim
I8147 Iberia_Muslim
I3807 Iberia_Muslim
I3808 Iberia_Muslim
I7424 Iberia_Muslim
I7425 Iberia_Muslim
I3810 Iberia_Muslim
I3809_published Iberia_Muslim
I7162_published Iberia_North_BA_Africa
I3980 Iberia_Roman
I3981 Iberia_Roman
I3982 Iberia_Roman
I3983 Iberia_Roman
I6490 Iberia_Roman
I8209 Iberia_Roman
I8210 Iberia_Roman
I8211 Iberia_Roman
I8212 Iberia_Roman
I8216 Iberia_Roman
I8340 Iberia_Roman
I8344 Iberia_Roman
I8474 Iberia_Roman
I4055_published Iberia_Roman
BAL003.A0101 Iberia_UP_Azilian
BAL051_merged Iberia_UP_Azilian
I3775 Iberia_Visigoth
I3776 Iberia_Visigoth
I3778 Iberia_Visigoth
I3866 Iberia_Visigoth
I12162 Iberia_Visigoth
I12163 Iberia_Visigoth
I12033_published Iberia_Visigoth
I3574 Iberia_Visigoth
I3575 Iberia_Visigoth
I3577 Iberia_Visigoth
I3578 Iberia_Visigoth
I3581 Iberia_Visigoth
I3582 Iberia_Visigoth
I3585 Iberia_Visigoth
I3584_published Iberia_Visigoth
MS10614.SG Ibiza_Punic.SG
FOV-A-1_38.SG Iceland_Early_Christian.SG
KOV-A-2_38.SG Iceland_Early_Christian.SG
TSK-A-26_38.SG Iceland_Early_Christian.SG
DAV-A-8_38.SG Iceland_Pre_Christian.SG
DKS-A-1_38.SG Iceland_Pre_Christian.SG
GTE-A-1_38.SG Iceland_Pre_Christian.SG
HSJ-A-1_38.SG Iceland_Pre_Christian.SG
NNM-A-1_38.SG Iceland_Pre_Christian.SG
SSG-A-3_38.SG Iceland_Pre_Christian.SG
SSJ-A-2_38.SG Iceland_Pre_Christian.SG
STT-A-2_38.SG Iceland_Pre_Christian.SG
TGS-A-1_38.SG Iceland_Pre_Christian.SG
VDP-A-5_38.SG Iceland_Pre_Christian.SG
VDP-A-6_38.SG Iceland_Pre_Christian.SG
VDP-A-7_38.SG Iceland_Pre_Christian.SG
YGS-B-2_38.SG Iceland_Pre_Christian.SG
I6113_published_d India_Harappan
I2868 India_RoopkundA
I2871 India_RoopkundA
I2872 India_RoopkundA
I3342 India_RoopkundA
I3349 India_RoopkundA
I3352 India_RoopkundA
I6934 India_RoopkundA
I6944 India_RoopkundA
I7035 India_RoopkundA
I2870 India_RoopkundB
I3348 India_RoopkundB
I3350 India_RoopkundB
I3403 India_RoopkundB
I3404 India_RoopkundB
I6935 India_RoopkundB
I6936 India_RoopkundB
I6937 India_RoopkundB
I6939 India_RoopkundB
I6947 India_RoopkundB
I6940 India_RoopkundC
Andaman.SG Indian_GreatAndaman_100BP.SG
I4243 Iran_BA_HajjiFiruz
I11462 Iran_BA1_ShahrISokhta
I11474 Iran_BA1_ShahrISokhta
I11476 Iran_BA1_ShahrISokhta
I11478 Iran_BA1_ShahrISokhta
I11479 Iran_BA1_ShahrISokhta
I11483 Iran_BA1_ShahrISokhta
I8724 Iran_BA1_ShahrISokhta
I8725 Iran_BA1_ShahrISokhta
I8726 Iran_BA2_ShahrISokhta
I11456_published Iran_BA2_ShahrISokhta
I11458_published Iran_BA2_ShahrISokhta
I11459_published Iran_BA2_ShahrISokhta
I11466_published Iran_BA2_ShahrISokhta
I11471_published Iran_BA2_ShahrISokhta
I11480_published Iran_BA2_ShahrISokhta
I8728_published Iran_BA2_ShahrISokhta
I11472 Iran_BA3_ShahrISokhta
I2323 Iran_C_HajjiFiruz
I2328 Iran_C_HajjiFiruz
I4241 Iran_C_HajjiFiruz
I4349 Iran_C_HajjiFiruz
I4351 Iran_C_HajjiFiruz
I1661 Iran_C_SehGabi
I1662 Iran_C_SehGabi
I1665 Iran_C_SehGabi
I1670 Iran_C_SehGabi
I1674 Iran_C_SehGabi
I2337 Iran_C_TepeHissar
I2512 Iran_C_TepeHissar
I2513 Iran_C_TepeHissar
I2514 Iran_C_TepeHissar
I2918 Iran_C_TepeHissar
I2922 Iran_C_TepeHissar
I2923 Iran_C_TepeHissar
I2924 Iran_C_TepeHissar
I2925 Iran_C_TepeHissar
I2927 Iran_C_TepeHissar
I2928 Iran_C_TepeHissar
I2921_published Iran_C_TepeHissar
I1290 Iran_GanjDareh_N
I1944 Iran_GanjDareh_N
I1945 Iran_GanjDareh_N
I1947 Iran_GanjDareh_N
I1949 Iran_GanjDareh_N
I1951 Iran_GanjDareh_N
I1954 Iran_GanjDareh_N
I7527 Iran_GanjDareh_N
I1955 Iran_Historic_GanjDareh
I2327 Iran_IA_HajjiFiruz
F38.SG Iran_IA_Hasanlu.SG
I1671 Iran_LN_SehGabi
I2312_all_published_d Iran_Mesolithic_BeltCave
I1293_all Iran_Mesolithic_HotuIIIb
AH1.SG Iran_TepeAbdulHosein_N.SG
AH2.SG Iran_TepeAbdulHosein_N.SG
AH4.SG Iran_TepeAbdulHosein_N.SG
WC1.SG Iran_Wezmeh_N.SG
rath1.SG Ireland_BA.SG
rath2.SG Ireland_BA.SG
rath3.SG Ireland_BA.SG
car004-ALL_DATA.SG Ireland_MN.SG
prs002-ALL_DATA.SG Ireland_MN.SG
prs003-ALL_DATA.SG Ireland_MN.SG
prs006-ALL_DATA.SG Ireland_MN.SG
prs009-ALL_DATA.SG Ireland_MN.SG
prs010-ALL_DATA.SG Ireland_MN.SG
prs012-ALL_DATA.SG Ireland_MN.SG
prs013-ALL_DATA.SG Ireland_MN.SG
prs016-ALL_DATA.SG Ireland_MN.SG
prs018-ALL_DATA.SG Ireland_MN.SG
bally.SG Ireland_MN.SG
I0644 Israel_C
I1152 Israel_C
I1154 Israel_C
I1160 Israel_C
I1164 Israel_C
I1165 Israel_C
I1168 Israel_C
I1169 Israel_C
I1170 Israel_C
I1171 Israel_C
I1172 Israel_C
I1178 Israel_C
I1179 Israel_C
I1182 Israel_C
I1184 Israel_C
I1187 Israel_C
I1155_published Israel_C
I1177_published Israel_C
I1181_published Israel_C
I1183_published_d Israel_C
ASH066 Israel_IA1_Ashkelon
ASH067 Israel_IA1_Ashkelon
ASH068 Israel_IA1_Ashkelon
ASH2-3 Israel_IA1_Ashkelon
ASH008 Israel_IA2_Ashkelon
ASH087 Israel_IA2_Ashkelon
ASH135 Israel_IA2_Ashkelon
ASH029 Israel_LBA_Ashkelon
ASH033 Israel_LBA_Ashkelon
ASH034 Israel_LBA_Ashkelon
KFH2_KFH002.A0101 Israel_Middle_Late_PPNB
I2062 Israel_MLBA
I1934_published Israel_MLBA
I0861 Israel_Natufian
I1069 Israel_Natufian
I1072 Israel_Natufian
I1685_published Israel_Natufian
I1687_published Israel_Natufian
I1690_published Israel_Natufian
I0867 Israel_PPNB
R1014.SG Italy_C.SG
R4.SG Italy_C.SG
R5.SG Italy_C.SG
R22.SG Italy_C_BA.SG
R24.SG Italy_C_BA.SG
R25.SG Italy_C_BA.SG
R26.SG Italy_C_BA.SG
R27.SG Italy_C_BA.SG
R28.SG Italy_C_BA.SG
R29.SG Italy_C_BA.SG
R1.SG Italy_IA_Republic.SG
R1015.SG Italy_IA_Republic.SG
R1016.SG Italy_IA_Republic.SG
R1021.SG Italy_IA_Republic.SG
R435.SG Italy_IA_Republic.SG
R473.SG Italy_IA_Republic.SG
R474.SG Italy_IA_Republic.SG
R851.SG Italy_IA_Republic.SG
R437.SG Italy_IA_Republic_oEasternMediterranean.SG
R475.SG Italy_IA_Republic_oEasternMediterranean.SG
R850.SG Italy_IA_Republic_oEasternMediterranean.SG
R113.SG Italy_Imperial.SG
R114.SG Italy_Imperial.SG
R1543.SG Italy_Imperial.SG
R1547.SG Italy_Imperial.SG
R39.SG Italy_Imperial.SG
R47.SG Italy_Imperial.SG
R49.SG Italy_Imperial.SG
R69.SG Italy_Imperial.SG
R70.SG Italy_Imperial.SG
R72.SG Italy_Imperial.SG
R75.SG Italy_Imperial.SG
R78.SG Italy_Imperial.SG
R80.SG Italy_Imperial.SG
R81.SG Italy_Imperial.SG
R836.SG Italy_Imperial.SG
R107.SG Italy_LA.SG
R117.SG Italy_LA.SG
R118.SG Italy_LA.SG
R120.SG Italy_LA.SG
R121.SG Italy_LA.SG
R122.SG Italy_LA.SG
R130.SG Italy_LA.SG
R133.SG Italy_LA.SG
R134.SG Italy_LA.SG
R136.SG Italy_LA.SG
R137.SG Italy_LA.SG
R30.SG Italy_LA.SG
R32.SG Italy_LA.SG
R34.SG Italy_LA.SG
R35.SG Italy_LA.SG
R36.SG Italy_LA.SG
R1283.SG Italy_Medieval_EarlyModern.SG
R1285.SG Italy_Medieval_EarlyModern.SG
R1287.SG Italy_Medieval_EarlyModern.SG
R1290.SG Italy_Medieval_EarlyModern.SG
R52.SG Italy_Medieval_EarlyModern.SG
R53.SG Italy_Medieval_EarlyModern.SG
R54.SG Italy_Medieval_EarlyModern.SG
R56.SG Italy_Medieval_EarlyModern.SG
R57.SG Italy_Medieval_EarlyModern.SG
R58.SG Italy_Medieval_EarlyModern.SG
R59.SG Italy_Medieval_EarlyModern.SG
R60.SG Italy_Medieval_EarlyModern.SG
R64.SG Italy_Medieval_EarlyModern.SG
R65.SG Italy_Medieval_EarlyModern.SG
R969.SG Italy_Medieval_EarlyModern.SG
R970.SG Italy_Medieval_EarlyModern.SG
R973.SG Italy_Medieval_EarlyModern.SG
R1219.SG Italy_Med_EarlyModern_oCEuropean.SG
R1220.SG Italy_Med_EarlyModern_oCEuropean.SG
R1221.SG Italy_Med_EarlyModern_oCEuropean.SG
R1224.SG Italy_Med_EarlyModern_oCEuropean.SG
R1286.SG Italy_Med_EarlyModern_oCEuropean.SG
R1288.SG Italy_Med_EarlyModern_oCEuropean.SG
R1289.SG Italy_Med_EarlyModern_oCEuropean.SG
R55.SG Italy_Med_EarlyModern_oCEuropean.SG
R61.SG Italy_Med_EarlyModern_oCEuropean.SG
R62.SG Italy_Med_EarlyModern_oCEuropean.SG
R63.SG Italy_Med_EarlyModern_oCEuropean.SG
R11.SG Italy_Mesolithic.SG
R15.SG Italy_Mesolithic.SG
R7.SG Italy_Mesolithic.SG
R10.SG Italy_N.SG
R16.SG Italy_N.SG
R17.SG Italy_N.SG
R18.SG Italy_N.SG
R19.SG Italy_N.SG
R2.SG Italy_N.SG
R3.SG Italy_N.SG
R8.SG Italy_N.SG
R9.SG Italy_N.SG
R6.SG Italy_N_oWHG.SG
I1979 Italy_North_BellBeaker
I2477 Italy_North_BellBeaker
I2478 Italy_North_BellBeaker
CL102 Italy_North_EarlyMedieval_Langobards
CL110 Italy_North_EarlyMedieval_Langobards
CL121 Italy_North_EarlyMedieval_Langobards
CL146 Italy_North_EarlyMedieval_Langobards
CL23 Italy_North_EarlyMedieval_Langobards
CL25 Italy_North_EarlyMedieval_Langobards
CL30 Italy_North_EarlyMedieval_Langobards
CL36 Italy_North_EarlyMedieval_Langobards
CL38 Italy_North_EarlyMedieval_Langobards
CL47 Italy_North_EarlyMedieval_Langobards
CL49 Italy_North_EarlyMedieval_Langobards
CL53 Italy_North_EarlyMedieval_Langobards
CL57 Italy_North_EarlyMedieval_Langobards
CL63 Italy_North_EarlyMedieval_Langobards
CL84 Italy_North_EarlyMedieval_Langobards
CL93 Italy_North_EarlyMedieval_Langobards
CL94 Italy_North_EarlyMedieval_Langobards
CL97 Italy_North_EarlyMedieval_Langobards
RISE487.SG Italy_North_Remedello_C.SG
RISE489.SG Italy_North_Remedello_C.SG
RISE486.SG Italy_North_Remedello_EBA.SG
Villabruna Italy_North_Villabruna_HG
I4930 Italy_Sicily_C_o
I2158_published Italy_Sicily_HG_OrienteC
Ostuni1_d Italy_South_HG_Ostuni1
Ostuni2_d Italy_South_HG_Ostuni2
Paglicci133_published Italy_South_HG_Paglicci133
I1705 Jordan_EBA
I1706 Jordan_EBA
I1730 Jordan_EBA
BAJ001_BAJ001.A0101 Jordan_Late_PPNB
I1704 Jordan_PPNB
I1707 Jordan_PPNB
I1710 Jordan_PPNB
I1727 Jordan_PPNB
I1414_published Jordan_PPNB
I1415_published Jordan_PPNB
I1700_published Jordan_PPNB
I1701_published Jordan_PPNB
I1699 Jordan_PPNC
I1679_published Jordan_PPNC
DA231.SG Kazakhstan_Andronovo.SG
I3770 Kazakhstan_BA_Zevakinskiy
BOT15.SG Kazakhstan_Botai.SG
DA10.SG Kazakhstan_CentralSaka.SG
DA11.SG Kazakhstan_CentralSaka.SG
DA13.SG Kazakhstan_CentralSaka.SG
DA14.SG Kazakhstan_CentralSaka.SG
DA15.SG Kazakhstan_CentralSaka.SG
DA16.SG Kazakhstan_CentralSaka.SG
EBA1.SG Kazakhstan_CentralSteppe_EMBA.SG
EBA2.SG Kazakhstan_CentralSteppe_EMBA.SG
MJ-52.SG Kazakhstan_CentralTasmola_o1.SG
MJ-53.SG Kazakhstan_CentralTasmola_o2.SG
I11538_published Kazakhstan_Chanchar_MBA
I3447 Kazakhstan_Dali_EBA
Yamnaya.SG Kazakhstan_EBA_Yamnaya.SG
MJ-54.SG Kazakhstan_EIA_Birlik.SG
BOT14.SG Kazakhstan_Eneolithic_Botai.SG
BOT2016.SG Kazakhstan_Eneolithic_Botai.SG
I11541_published Kazakhstan_Georgievsky_MBA
DA28.SG Kazakhstan_GoldenHordeAsian.SG
DA29.SG Kazakhstan_GoldenHordeEuro.SG
DA207.SG Kazakhstan_His.SG
DA208.SG Kazakhstan_His.SG
I0562 Kazakhstan_IA_Berel_Pazyryk
I0563 Kazakhstan_IA_Berel_Pazyryk
I11537_published Kazakhstan_IA_Chanchar
I3451 Kazakhstan_IA_Tasbas
IS2.SG Kazakhstan_IA_ZevakinoChilikta_1.SG
Ze6b.SG Kazakhstan_IA_ZevakinoChilikta_2.SG
I6708 Kazakhstan_Kanai_MBA
DA121.SG Kazakhstan_Kangju.SG
DA123.SG Kazakhstan_Kangju.SG
DA125.SG Kazakhstan_Kangju.SG
DA206.SG Kazakhstan_Kangju.SG
DA226.SG Kazakhstan_Kangju.SG
DA229.SG Kazakhstan_Kangju.SG
DA203.SG Kazakhstan_Karakhanid.SG
DA204.SG Kazakhstan_Karakhanid.SG
DA205.SG Kazakhstan_Karakhanid.SG
DA222.SG Kazakhstan_Karluk.SG
DA230.SG Kazakhstan_Karluk.SG
DA87.SG Kazakhstan_Kimak.SG
DA179.SG Kazakhstan_Kipchak1.SG
DA23.SG Kazakhstan_Kipchak2.SG
I11501 Kazakhstan_Kumsay_EBA
I11531 Kazakhstan_Kumsay_EBA
I11732 Kazakhstan_Kumsay_EBA
I11734 Kazakhstan_Kumsay_EBA
I6709 Kazakhstan_LBA
I11542_published Kazakhstan_LBA_Guruldek
I3769 Kazakhstan_LBA_Molaly
I3456 Kazakhstan_LBA_Tasbas
I3753 Kazakhstan_LBA_Zevakinskiy
I3772 Kazakhstan_LBA_Zevakinskiy
I3976 Kazakhstan_LBA_Zevakinskiy
I3977 Kazakhstan_LBA_Zevakinskiy
I4267 Kazakhstan_LBA_Zevakinskiy
I4295 Kazakhstan_LBA_Zevakinskiy
I11540_published Kazakhstan_LIA_Georgievsky
DA124.SG Kazakhstan_Medieval_Nomad.SG
DA126.SG Kazakhstan_Medieval_Nomad.SG
DA128.SG Kazakhstan_Medieval_Nomad.SG
DA93.SG Kazakhstan_Medieval_Nomad.SG
DA94.SG Kazakhstan_Medieval_Nomad.SG
I11735 Kazakhstan_Mereke_MBA
I11736 Kazakhstan_Mereke_MBA
I11737 Kazakhstan_Mereke_MBA
I10140 Kazakhstan_MLBA_Aktogai
I4264 Kazakhstan_MLBA_Aktogai
I4265 Kazakhstan_MLBA_Aktogai
I4773 Kazakhstan_MLBA_Aktogai
I4774 Kazakhstan_MLBA_Aktogai
I6788 Kazakhstan_MLBA_Alakul_Lisakovskiy
I6800 Kazakhstan_MLBA_Alakul_Lisakovskiy
I6789 Kazakhstan_MLBA_Alakul_Maitan
I6790 Kazakhstan_MLBA_Alakul_Maitan
I6791 Kazakhstan_MLBA_Alakul_Maitan
I6793 Kazakhstan_MLBA_Alakul_Maitan
I6794 Kazakhstan_MLBA_Alakul_Maitan
I6796 Kazakhstan_MLBA_Alakul_Maitan
I6797 Kazakhstan_MLBA_Alakul_Maitan
I6792 Kazakhstan_MLBA_Alakul_Maitan_o
I6795 Kazakhstan_MLBA_Alakul_Maitan_o
I6799 Kazakhstan_MLBA_Alakul_Satan
I6707 Kazakhstan_MLBA_Bylkyldak
I0507 Kazakhstan_MLBA_Dali
I1931 Kazakhstan_MLBA_Dali
I3448 Kazakhstan_MLBA_Dali
I10112 Kazakhstan_MLBA_Fedorovo_Shoendykol
I10110 Kazakhstan_MLBA_Fedorovo_Shoindykol
I10111 Kazakhstan_MLBA_Fedorovo_Shoindykol
I4318 Kazakhstan_MLBA_Kairan
I4568 Kazakhstan_MLBA_Kairan
I4776 Kazakhstan_MLBA_Kairan
I4779 Kazakhstan_MLBA_Kairan
I5761 Kazakhstan_MLBA_Kairan
I4566 Kazakhstan_MLBA_Kairan_o
I4780 Kazakhstan_MLBA_Kairan_o
I4567_published Kazakhstan_MLBA_Kairan
I4262 Kazakhstan_MLBA_Karagash
I4263 Kazakhstan_MLBA_Karagash
I4321 Kazakhstan_MLBA_KazakhMys
I4322 Kazakhstan_MLBA_KazakhMys
I4782 Kazakhstan_MLBA_KazakhMys
I4783 Kazakhstan_MLBA_KazakhMys
I3788 Kazakhstan_MLBA_OyDzhaylau
I3861 Kazakhstan_MLBA_OyDzhaylau
I4789 Kazakhstan_MLBA_OyDzhaylau
I4790 Kazakhstan_MLBA_OyDzhaylau
I4791 Kazakhstan_MLBA_OyDzhaylau
I7060 Kazakhstan_MLBA_OyDzhaylau
I3860 Kazakhstan_MLBA_OyDzhaylau_o
I3864 Kazakhstan_MLBA_Solyanka
I3763 Kazakhstan_MLBA_Zevakinskiy
I3767 Kazakhstan_MLBA1_AkMoustafa
I4323 Kazakhstan_MLBA1_Kyzlbulak
I4787 Kazakhstan_MLBA1_Taldysay
I4784 Kazakhstan_MLBA2_Kyzlbulak
I4794 Kazakhstan_MLBA2_Taldysay
DA177.SG Kazakhstan_Nomad_HP.SG
DA95.SG Kazakhstan_Nomad_HP.SG
DA20.SG Kazakhstan_Nomad_Hun_Sarmatian.SG
DA27.SG Kazakhstan_Nomad_Hun_Sarmatian.SG
DA129.SG Kazakhstan_Nomad_IA.SG
DA18.SG Kazakhstan_Nomad_IA.SG
DA221.SG Kazakhstan_Nomad_IA.SG
DA92.SG Kazakhstan_Nomad_IA.SG
DA17.SG Kazakhstan_OutCentralSaka.SG
DA19.SG Kazakhstan_OutCentralSaka.SG
DA127.SG Kazakhstan_OutTianShanHun.SG
DA224.SG Kazakhstan_OutTurk.SG
DA26.SG Kazakhstan_Sarmatian.SG
DA30.SG Kazakhstan_Sarmatian.SG
DA202.SG Kazakhstan_Sarmatian.SG
RISE391.SG Kazakhstan_Sintashta_MLBA_o.SG
DA130.SG Kazakhstan_TianShanSaka.SG
DA228.SG Kazakhstan_Turk.SG
DA89.SG Kazakhstan_Turk.SG
DA201.SG Kazakhstan_Wusun.SG
DA220.SG Kazakhstan_Wusun.SG
DA223.SG Kazakhstan_Wusun.SG
DA227.SG Kazakhstan_Wusun_2.SG
Kolyma_River.SG Kolyma_M.SG
I11526 Kyrgyzstan_BA_Aygirdjal
I11527 Kyrgyzstan_BA_Aygirdjal
DA106.SG Kyrgyzstan_Medieval_Nomad.SG
DA116.SG Kyrgyzstan_Medieval_Nomad.SG
DA118.SG Kyrgyzstan_Medieval_Nomad.SG
DA99.SG Kyrgyzstan_Medieval_Nomad.SG
DA117.SG Kyrgyzstan_Nomad_modern.SG
DA56.SG Kyrgyzstan_OutTianShanSaka.SG
DA100.SG Kyrgyzstan_TianShanHun.SG
DA101.SG Kyrgyzstan_TianShanHun.SG
DA104.SG Kyrgyzstan_TianShanHun.SG
DA385.SG Kyrgyzstan_TianShanHun.SG
DA52.SG Kyrgyzstan_TianShanHun.SG
DA54.SG Kyrgyzstan_TianShanHun.SG
DA65.SG Kyrgyzstan_TianShanHun.SG
DA66.SG Kyrgyzstan_TianShanHun.SG
DA68.SG Kyrgyzstan_TianShanHun.SG
DA69.SG Kyrgyzstan_TianShanHun.SG
DA70.SG Kyrgyzstan_TianShanHun.SG
